x,nm,E_exc_eV,photon_eV,tpa_nm,sigma_GM
310.744075061,nm,7.97982702703,3.98991351351,310.744075061,30.9728571593
310.554431433,nm,7.9847,3.99235,310.554431433,30.7487312197
310.365019138,nm,7.98957297297,3.99478648649,310.365019138,30.5070879679
310.175837754,nm,7.99444594595,3.99722297297,310.175837754,30.2470590387
309.986886859,nm,7.99931891892,3.99965945946,309.986886859,29.9674970583
309.79816603,nm,8.00419189189,4.00209594595,309.79816603,29.6672781411
309.60967485,nm,8.00906486486,4.00453243243,309.60967485,29.3456226325
309.421412898,nm,8.01393783784,4.00696891892,309.421412898,29.002394209
309.233379758,nm,8.01881081081,4.00940540541,309.233379758,28.6383404208
309.045575011,nm,8.02368378378,4.01184189189,309.045575011,28.2552463106
308.857998242,nm,8.02855675676,4.01427837838,308.857998242,27.8559855561
308.670649036,nm,8.03342972973,4.01671486486,308.670649036,27.4444683274
308.48352698,nm,8.0383027027,4.01915135135,308.48352698,27.0254989251
308.29663166,nm,8.04317567568,4.02158783784,308.29663166,26.6045667658
308.109962665,nm,8.04804864865,4.02402432432,308.109962665,26.1875997907
307.923519584,nm,8.05292162162,4.02646081081,307.923519584,25.780709601
307.737302007,nm,8.05779459459,4.0288972973,307.737302007,25.3899534012
307.551309524,nm,8.06266756757,4.03133378378,307.551309524,25.0211307942
307.365541729,nm,8.06754054054,4.03377027027,307.365541729,24.6796254246
307.179998214,nm,8.07241351351,4.03620675676,307.179998214,24.3702939685
306.994678573,nm,8.07728648649,4.03864324324,306.994678573,24.0973990203
306.809582402,nm,8.08215945946,4.04107972973,306.809582402,23.8645784647
306.624709296,nm,8.08703243243,4.04351621622,306.624709296,23.6748418771
306.440058853,nm,8.09190540541,4.0459527027,306.440058853,23.5305840323
306.25563067,nm,8.09677837838,4.04838918919,306.25563067,23.4336062503
306.071424346,nm,8.10165135135,4.05082567568,306.071424346,23.385137631
305.887439482,nm,8.10652432432,4.05326216216,305.887439482,23.3858498696
305.703675677,nm,8.1113972973,4.05569864865,305.703675677,23.435861085
305.520132535,nm,8.11627027027,4.05813513514,305.520132535,23.5347258141
305.336809658,nm,8.12114324324,4.06057162162,305.336809658,23.6814100065
305.153706648,nm,8.12601621622,4.06300810811,305.153706648,23.8742515206
304.970823113,nm,8.13088918919,4.06544459459,304.970823113,24.110908341
304.788158655,nm,8.13576216216,4.06788108108,304.788158655,24.3882985201
304.605712884,nm,8.14063513514,4.07031756757,304.605712884,24.7025377083
304.423485405,nm,8.14550810811,4.07275405405,304.423485405,25.0488819655
304.241475827,nm,8.15038108108,4.07519054054,304.241475827,25.421685175
304.059683761,nm,8.15525405405,4.07762702703,304.059683761,25.8143815218
303.878108815,nm,8.16012702703,4.08006351351,303.878108815,26.2195038195
303.696750602,nm,8.165,4.0825,303.696750602,26.62874761
303.515608733,nm,8.16987297297,4.08493648649,303.515608733,27.0330886607
303.334682822,nm,8.17474594595,4.08737297297,303.334682822,27.4229576379
303.153972483,nm,8.17961891892,4.08980945946,303.153972483,27.7884705326
302.97347733,nm,8.18449189189,4.09224594595,302.97347733,28.1197073252
302.793196979,nm,8.18936486486,4.09468243243,302.793196979,28.4070251788
302.613131048,nm,8.19423783784,4.09711891892,302.613131048,28.6413870825
302.433279154,nm,8.19911081081,4.09955540541,302.433279154,28.8146832888
302.253640916,nm,8.20398378378,4.10199189189,302.253640916,28.9200218787
302.074215953,nm,8.20885675676,4.10442837838,302.074215953,28.9519667478
301.895003885,nm,8.21372972973,4.10686486486,301.895003885,28.9067061328
301.716004334,nm,8.2186027027,4.10930135135,301.716004334,28.782141839
301.537216921,nm,8.22347567568,4.11173783784,301.537216921,28.5778974254
301.358641271,nm,8.22834864865,4.11417432432,301.358641271,28.295251369
301.180277007,nm,8.23322162162,4.11661081081,301.180277007,27.9370073317
301.002123755,nm,8.23809459459,4.1190472973,301.002123755,27.5073172109
300.824181138,nm,8.24296756757,4.12148378378,300.824181138,27.0114734609
300.646448786,nm,8.24784054054,4.12392027027,300.646448786,26.4556856854
300.468926324,nm,8.25271351351,4.12635675676,300.468926324,25.8468536284
300.291613381,nm,8.25758648649,4.12879324324,300.291613381,25.192345439
300.114509588,nm,8.26245945946,4.13122972973,300.114509588,24.4997872267
299.937614573,nm,8.26733243243,4.13366621622,299.937614573,23.7768678772
299.760927968,nm,8.27220540541,4.1361027027,299.760927968,23.0311618943
299.584449404,nm,8.27707837838,4.13853918919,299.584449404,22.2699724838
299.408178516,nm,8.28195135135,4.14097567568,299.408178516,21.5001968815
299.232114935,nm,8.28682432432,4.14341216216,299.232114935,20.728215761
299.056258297,nm,8.2916972973,4.14584864865,299.056258297,19.9598081959
298.880608238,nm,8.29657027027,4.14828513514,298.880608238,19.2000929874
298.705164392,nm,8.30144324324,4.15072162162,298.705164392,18.4534961922
298.529926398,nm,8.30631621622,4.15315810811,298.529926398,17.7237435245
298.354893893,nm,8.31118918919,4.15559459459,298.354893893,17.0138751249
298.180066516,nm,8.31606216216,4.15803108108,298.180066516,16.3262791985
298.005443907,nm,8.32093513514,4.16046756757,298.005443907,15.6627403586
297.831025705,nm,8.32580810811,4.16290405405,297.831025705,15.0244982568
297.656811554,nm,8.33068108108,4.16534054054,297.656811554,14.4123122139
297.482801093,nm,8.33555405405,4.16777702703,297.482801093,13.8265280211
297.308993967,nm,8.34042702703,4.17021351351,297.308993967,13.2671437415
297.13538982,nm,8.3453,4.17265,297.13538982,12.7338720988
296.961988295,nm,8.35017297297,4.17508648649,296.961988295,12.2261977865
296.788789039,nm,8.35504594595,4.17752297297,296.788789039,11.7434287068
296.615791698,nm,8.35991891892,4.17995945946,296.615791698,11.2847407061
296.442995918,nm,8.36479189189,4.18239594595,296.442995918,10.8492158055
296.270401348,nm,8.36966486486,4.18483243243,296.270401348,10.4358742282
296.098007637,nm,8.37453783784,4.18726891892,296.098007637,10.0437007229
295.925814434,nm,8.37941081081,4.18970540541,295.925814434,9.67166579156
295.753821389,nm,8.38428378378,4.19214189189,295.753821389,9.31874246829
295.582028154,nm,8.38915675676,4.19457837838,295.582028154,8.98391929338
295.410434381,nm,8.39402972973,4.19701486486,295.410434381,8.66621008798
295.239039722,nm,8.3989027027,4.19945135135,295.239039722,8.36466108079
295.067843831,nm,8.40377567568,4.20188783784,295.067843831,8.0783558748
294.896846363,nm,8.40864864865,4.20432432432,294.896846363,7.80641867686
294.726046973,nm,8.41352162162,4.20676081081,294.726046973,7.54801614991
294.555445317,nm,8.41839459459,4.2091972973,294.555445317,7.30235818938
294.385041051,nm,8.42326756757,4.21163378378,294.385041051,7.06869787344
294.214833834,nm,8.42814054054,4.21407027027,294.214833834,6.84633079115
294.044823323,nm,8.43301351351,4.21650675676,294.044823323,6.6345939136
293.875009179,nm,8.43788648649,4.21894324324,293.875009179,6.43286414037
293.70539106,nm,8.44275945946,4.22137972973,293.70539106,6.24055662595
293.535968628,nm,8.44763243243,4.22381621622,293.535968628,6.05712296833
293.366741544,nm,8.45250540541,4.2262527027,293.366741544,5.88204932335
293.19770947,nm,8.45737837838,4.22868918919,293.19770947,5.71485449349
293.028872071,nm,8.46225135135,4.23112567568,293.028872071,5.55508802759
292.860229008,nm,8.46712432432,4.23356216216,292.860229008,5.40232835857
292.691779948,nm,8.4719972973,4.23599864865,292.691779948,5.25618099843
292.523524556,nm,8.47687027027,4.23843513514,292.523524556,5.11627680398
292.355462498,nm,8.48174324324,4.24087162162,292.355462498,4.98227032197
292.18759344,nm,8.48661621622,4.24330810811,292.18759344,4.85383821881
292.019917051,nm,8.49148918919,4.24574459459,292.019917051,4.73067779719
291.852432999,nm,8.49636216216,4.24818108108,291.852432999,4.61250560008
291.685140953,nm,8.50123513514,4.25061756757,291.685140953,4.49905610084
291.518040583,nm,8.50610810811,4.25305405405,291.518040583,4.39008047716
291.351131561,nm,8.51098108108,4.25549054054,291.351131561,4.28534546585
291.184413557,nm,8.51585405405,4.25792702703,291.184413557,4.18463229479
291.017886244,nm,8.52072702703,4.26036351351,291.017886244,4.08773568836
290.851549294,nm,8.5256,4.2628,290.851549294,3.99446294208
290.685402383,nm,8.53047297297,4.26523648649,290.685402383,3.90463306256
290.519445183,nm,8.53534594595,4.26767297297,290.519445183,3.81807596854
290.353677371,nm,8.54021891892,4.27010945946,290.353677371,3.73463174915
290.188098623,nm,8.54509189189,4.27254594595,290.188098623,3.65414997544
290.022708614,nm,8.54996486486,4.27498243243,290.022708614,3.5764890616
289.857507023,nm,8.55483783784,4.27741891892,289.857507023,3.50151567233
289.692493528,nm,8.55971081081,4.27985540541,289.692493528,3.429104173
289.527667808,nm,8.56458378378,4.28229189189,289.527667808,3.35913611958
289.363029542,nm,8.56945675676,4.28472837838,289.363029542,3.29149978531
289.198578411,nm,8.57432972973,4.28716486486,289.198578411,3.22608972155
289.034314096,nm,8.5792027027,4.28960135135,289.034314096,3.16280635002
288.870236278,nm,8.58407567568,4.29203783784,288.870236278,3.10155558434
288.706344641,nm,8.58894864865,4.29447432432,288.706344641,3.0422484785
288.542638868,nm,8.59382162162,4.29691081081,288.542638868,2.98480090025
288.379118642,nm,8.59869459459,4.2993472973,288.379118642,2.92913322766
288.215783649,nm,8.60356756757,4.30178378378,288.215783649,2.87517006687
288.052633574,nm,8.60844054054,4.30422027027,288.052633574,2.82283998972
287.889668102,nm,8.61331351351,4.30665675676,287.889668102,2.7720752895
287.726886921,nm,8.61818648649,4.30909324324,287.726886921,2.72281175364
287.564289719,nm,8.62305945946,4.31152972973,287.564289719,2.674988452
287.401876183,nm,8.62793243243,4.31396621622,287.401876183,2.62854753963
287.239646003,nm,8.63280540541,4.3164027027,287.239646003,2.58343407287
287.077598869,nm,8.63767837838,4.31883918919,287.077598869,2.53959583785
286.91573447,nm,8.64255135135,4.32127567568,286.91573447,2.49698319047
286.754052497,nm,8.64742432432,4.32371216216,286.754052497,2.45554890704
286.592552644,nm,8.6522972973,4.32614864865,286.592552644,2.41524804473
286.431234601,nm,8.65717027027,4.32858513514,286.431234601,2.37603781116
286.270098062,nm,8.66204324324,4.33102162162,286.270098062,2.33787744255
286.109142722,nm,8.66691621622,4.33345810811,286.109142722,2.30072808964
285.948368274,nm,8.67178918919,4.33589459459,285.948368274,2.26455271099
285.787774414,nm,8.67666216216,4.33833108108,285.787774414,2.22931597305
285.627360837,nm,8.68153513514,4.34076756757,285.627360837,2.19498415653
285.467127241,nm,8.68640810811,4.34320405405,285.467127241,2.16152506867
285.307073322,nm,8.69128108108,4.34564054054,285.307073322,2.12890796095
285.147198779,nm,8.69615405405,4.34807702703,285.147198779,2.09710345189
284.98750331,nm,8.70102702703,4.35051351351,284.98750331,2.06608345455
284.827986614,nm,8.7059,4.35295,284.827986614,2.03582110854
284.668648392,nm,8.71077297297,4.35538648649,284.668648392,2.00629071601
284.509488343,nm,8.71564594595,4.35782297297,284.509488343,1.97746768154
284.35050617,nm,8.72051891892,4.36025945946,284.35050617,1.94932845563
284.191701575,nm,8.72539189189,4.36269594595,284.191701575,1.92185048149
284.033074259,nm,8.73026486486,4.36513243243,284.033074259,1.89501214494
283.874623927,nm,8.73513783784,4.36756891892,283.874623927,1.86879272725
283.716350281,nm,8.74001081081,4.37000540541,283.716350281,1.84317236069
283.558253028,nm,8.74488378378,4.37244189189,283.558253028,1.81813198664
283.400331872,nm,8.74975675676,4.37487837838,283.400331872,1.79365331602
283.242586519,nm,8.75462972973,4.37731486486,283.242586519,1.76971879209
283.085016676,nm,8.7595027027,4.37975135135,283.085016676,1.74631155517
282.927622049,nm,8.76437567568,4.38218783784,282.927622049,1.72341540943
282.770402348,nm,8.76924864865,4.38462432432,282.770402348,1.70101479147
282.613357279,nm,8.77412162162,4.38706081081,282.613357279,1.67909474064
282.456486554,nm,8.77899459459,4.3894972973,282.456486554,1.65764087097
282.299789881,nm,8.78386756757,4.39193378378,282.299789881,1.63663934461
282.14326697,nm,8.78874054054,4.39437027027,282.14326697,1.61607684666
281.986917534,nm,8.79361351351,4.39680675676,281.986917534,1.59594056143
281.830741284,nm,8.79848648649,4.39924324324,281.830741284,1.57621814984
281.674737932,nm,8.80335945946,4.40167972973,281.674737932,1.55689772812
281.518907191,nm,8.80823243243,4.40411621622,281.518907191,1.53796784749
281.363248775,nm,8.81310540541,4.4065527027,281.363248775,1.51941747502
281.207762399,nm,8.81797837838,4.40898918919,281.207762399,1.50123597537
281.052447776,nm,8.82285135135,4.41142567568,281.052447776,1.48341309352
280.897304624,nm,8.82772432432,4.41386216216,280.897304624,1.46593893837
280.742332657,nm,8.8325972973,4.41629864865,280.742332657,1.44880396709
280.587531593,nm,8.83747027027,4.41873513514,280.587531593,1.43199897038
280.43290115,nm,8.84234324324,4.42117162162,280.43290115,1.41551505834
280.278441044,nm,8.84721621622,4.42360810811,280.278441044,1.39934364709
280.124150996,nm,8.85208918919,4.42604459459,280.124150996,1.38347644606
279.970030724,nm,8.85696216216,4.42848108108,279.970030724,1.36790544584
279.816079949,nm,8.86183513514,4.43091756757,279.816079949,1.35262290667
279.66229839,nm,8.86670810811,4.43335405405,279.66229839,1.33762134743
279.508685769,nm,8.87158108108,4.43579054054,279.508685769,1.32289353522
279.355241808,nm,8.87645405405,4.43822702703,279.355241808,1.30843247536
279.201966228,nm,8.88132702703,4.44066351351,279.201966228,1.2942314019
279.048858754,nm,8.8862,4.4431,279.048858754,1.28028376857
278.895919109,nm,8.89107297297,4.44553648649,278.895919109,1.26658324012
278.743147017,nm,8.89594594595,4.44797297297,278.743147017,1.25312368411
278.590542202,nm,8.90081891892,4.45040945946,278.590542202,1.23989916301
278.43810439,nm,8.90569189189,4.45284594595,278.43810439,1.22690392671
278.285833308,nm,8.91056486486,4.45528243243,278.285833308,1.21413240534
278.133728681,nm,8.91543783784,4.45771891892,278.133728681,1.20157920242
277.981790237,nm,8.92031081081,4.46015540541,277.981790237,1.18923908833
277.830017704,nm,8.92518378378,4.46259189189,277.830017704,1.17710699401
277.678410811,nm,8.93005675676,4.46502837838,277.678410811,1.16517800502
277.526969285,nm,8.93492972973,4.46746486486,277.526969285,1.15344735581
277.375692857,nm,8.9398027027,4.46990135135,277.375692857,1.14191042422
277.224581256,nm,8.94467567568,4.47233783784,277.224581256,1.13056272628
277.073634215,nm,8.94954864865,4.47477432432,277.073634215,1.11939991113
276.922851463,nm,8.95442162162,4.47721081081,276.922851463,1.10841775632
276.772232734,nm,8.95929459459,4.4796472973,276.772232734,1.09761216309
276.621777758,nm,8.96416756757,4.48208378378,276.621777758,1.08697915208
276.471486271,nm,8.96904054054,4.48452027027,276.471486271,1.07651485901
276.321358004,nm,8.97391351351,4.48695675676,276.321358004,1.0662155307
276.171392693,nm,8.97878648649,4.48939324324,276.171392693,1.05607752117
276.021590072,nm,8.98365945946,4.49182972973,276.021590072,1.04609728789
275.871949877,nm,8.98853243243,4.49426621622,275.871949877,1.03627138825
275.722471843,nm,8.99340540541,4.4967027027,275.722471843,1.02659647611
275.573155707,nm,8.99827837838,4.49913918919,275.573155707,1.01706929851
275.424001207,nm,9.00315135135,4.50157567568,275.424001207,1.00768669255
275.27500808,nm,9.00802432432,4.50401216216,275.27500808,0.998445582307
275.126176064,nm,9.0128972973,4.50644864865,275.126176064,0.989342975948
274.977504898,nm,9.01777027027,4.50888513514,274.977504898,0.980375962938
274.828994322,nm,9.02264324324,4.51132162162,274.828994322,0.971541711346
274.680644075,nm,9.02751621622,4.51375810811,274.680644075,0.962837465257
274.532453897,nm,9.03238918919,4.51619459459,274.532453897,0.954260542293
274.384423531,nm,9.03726216216,4.51863108108,274.384423531,0.945808331224
274.236552717,nm,9.04213513514,4.52106756757,274.236552717,0.937478289668
274.088841198,nm,9.04700810811,4.52350405405,274.088841198,0.92926794188
273.941288717,nm,9.05188108108,4.52594054054,273.941288717,0.921174876629
273.793895016,nm,9.05675405405,4.52837702703,273.793895016,0.913196745145
273.64665984,nm,9.06162702703,4.53081351351,273.64665984,0.905331259153
273.499582933,nm,9.0665,4.53325,273.499582933,0.897576188971
